id,tractable,solver_provider,solver_model,solver_reasoning,solver_attempt,providers_tried
b862d410-fcf8-46d1-a899-51ff37f1a43f,True,openai,gpt-5-nano,high,1,1
e67f1722-5940-4b69-ab9d-2a9d363528cf,True,openai,gpt-5,low,1,3
7bf994f4-3a82-4039-bc1a-7d0690fda789,True,openai,gpt-5-nano,high,1,1
8a3298bc-cfcd-4743-9c2d-16f297990820,True,openai,gpt-5-nano,high,1,1
5964a576-4ee9-44f5-91ca-d580e213edbc,True,openai,gpt-5-nano,high,1,1
525273b4-962e-46d0-b1ba-2e40f3273d1f,True,openai,gpt-5-nano,high,1,1
b868a0ea-19b1-409f-a32f-602c1e96b1c6,True,openai,gpt-5-nano,high,1,1
dfd08362-8481-4682-9dbb-ce926b80d7ff,True,openai,gpt-5-nano,high,1,1
769c26cd-6832-4bb2-bf8b-5ec7b4b3f776,True,openai,gpt-5-nano,high,1,1
dd6041cc-7b05-41c7-bea5-e53b89d55368,True,openai,gpt-5-nano,high,1,1
c93efd6c-8d03-47a7-b187-bef30ada41d2,True,openai,gpt-5-nano,high,1,1
71e8839d-3cdb-4130-be45-f4990aa96af7,True,openai,gpt-5-nano,high,1,1
45b1bf0b-70a3-447d-951e-c12eb792d066,True,openai,gpt-5-nano,high,1,1
644bf050-480a-4db0-886c-3e211c760011,True,openai,gpt-5-nano,high,1,1
edd0529c-c1c0-4bff-8fce-ae2f0150150c,True,openai,gpt-5-nano,high,1,1
283890b4-4c71-48d5-9183-ba261c6bef42,True,openai,gpt-5-nano,high,1,1
a583db99-f687-421d-bafd-8b3cf7336499,True,openai,gpt-5-nano,high,1,1
4b5bd6cd-ef9d-4327-a4c9-e6409af10462,True,openai,gpt-5-nano,high,1,1
d3c1eb38-c813-40af-adae-2cda20b037d8,True,openai,gpt-5,low,1,3
4f4e792a-a6c9-49c8-9810-394f2a7f6a4b,True,openai,gpt-5-nano,high,1,1
709e0d9a-3155-4af2-b094-e8cf83cf118a,True,openai,gpt-5-nano,high,1,1
968f4da3-c21a-488c-9e30-65c9fbd6f447,True,openai,gpt-5,low,1,3
34ab9258-1551-4c1e-aca5-79b57503ba2e,True,openai,gpt-5-nano,high,1,1
df1b3a50-7d6c-4ef7-bba7-f95e99941db8,True,openai,gpt-5-nano,high,1,1
9c97db32-61c1-4194-b52b-1ea0aa82780b,True,openai,gpt-5-nano,high,1,1
c0b49ed8-7dda-4df6-88c7-ec0f87b2da89,True,openai,gpt-5-nano,high,1,1
792b1687-9318-48b7-b524-3d4175322861,True,openai,gpt-5-nano,high,1,1
f7f7c6d1-8d67-493f-a5ff-53e8a88a5313,True,openai,gpt-5-nano,high,1,1
34b8b312-9050-433d-b2c0-29c715c7a60f,True,openai,gpt-5-nano,high,1,1
1a06e72f-4cd4-434c-a5f9-bfc5b378ccac,True,openai,gpt-5-nano,high,1,1
1cba07d4-e2c7-47cc-ad79-6a00b421b209,True,openai,gpt-5-nano,high,1,1
fcdac66c-2dc8-427b-b241-6197f194284c,True,openai,gpt-5-nano,high,1,1
ca1b68cc-dd9e-454a-8cb7-fb820382dbee,True,openai,gpt-5-nano,high,1,1
a7883887-16d9-4473-a3ab-a62fcf929495,True,openai,gpt-5-nano,high,1,1
290c1793-a4c4-4a9a-b757-0249105bbaf4,True,openai,gpt-5-nano,high,1,1
908b87be-b1e0-4e31-bb86-39162e57975e,True,openai,gpt-5-nano,high,1,1
dc04eaf1-12bb-40dc-ad54-e580965f3434,True,openai,gpt-5-nano,high,1,1
2f54f96d-1c3c-4a42-bfd1-8301040d8e9d,True,openai,gpt-5-nano,high,1,1
ef01a105-8f28-4ba0-94fe-8e6827a9a92d,True,openai,gpt-5-nano,high,1,1
bfd5b997-af5b-4243-8a61-8080b4fa3678,True,openai,gpt-5-nano,high,1,1
61977649-ebe6-4043-9986-1027b950d6b4,True,openai,gpt-5-nano,high,1,1
ffbefb3a-e6f5-4422-9db2-cdf200e64367,True,openai,gpt-5-nano,high,1,1
7a6335ba-e833-4932-a831-da1f484481e6,True,openai,gpt-5-nano,high,1,1
8f38288e-a02b-46fe-9e1a-84be296abad4,True,openai,gpt-5-nano,high,1,1
443dc6ae-eece-4279-91e2-e5e467ae30fe,True,openai,gpt-5-nano,high,1,1
ff0bde01-9e2f-4927-af8a-3f1b8b7479df,True,openai,gpt-5-nano,high,1,1
6f947e73-5a31-4905-acce-f04a1890bb6c,True,openai,gpt-5-nano,high,1,1
c528883f-44b5-47dd-9402-4233b246eeee,True,openai,gpt-5-nano,high,1,1
0c57c576-5dd7-44d1-9e02-385100116e11,True,openai,gpt-5-nano,high,1,1
e1837897-8d93-4a82-b0d9-3d2261d95003,True,openai,gpt-5-nano,high,1,1
338dc33d-24f4-4f30-a887-dda4cf0a7e92,True,openai,gpt-5-nano,high,1,1
42771aef-ef5f-4bf5-a1e1-02988d635046,True,anthropic,claude-opus-4-1-20250805,high,1,5
821e1631-55d3-4962-af13-bb542c5fef52,True,openai,gpt-5-nano,high,1,1
ac1f1a6d-f7af-44dc-843b-f30b42838cb1,True,openai,gpt-5-nano,high,1,1
6af94dec-2693-4c6e-98a8-56e4404f1007,True,openai,gpt-5-nano,high,1,1
e51ede84-7e68-420e-b3de-82e27d72749a,True,openai,gpt-5-nano,high,1,1
aee619e9-2f4b-49a3-8c6a-375ce4b4991c,True,together,deepseek-ai/DeepSeek-R1,high,1,7
898c8fc2-e0ae-406f-b47e-a85e8cad4445,True,openai,gpt-5-nano,high,1,1
6f0b55a5-c836-4336-8f98-ace8dde09d2e,True,openai,gpt-5-nano,high,1,1
a4bcd769-1e61-4010-9e39-0f25fd846376,True,openai,gpt-5-nano,high,1,1
dce5456a-1006-4325-ae28-266f52bc8b89,True,openai,gpt-5-nano,high,1,1
80be4185-1df8-47b7-ad2a-1362f981617c,True,openai,gpt-5-nano,high,1,1
5cb1c5b9-fcc2-41c8-a6b2-06ec3b4fdf53,True,openai,gpt-5-nano,high,1,1
e6395a12-db07-4ddf-a00f-fa165e8ad936,True,openai,gpt-5-nano,high,1,1
5c6ef24c-1c3c-49d4-8fde-a26f2d15d262,True,openai,gpt-5-nano,high,1,1
1e3bf9f7-add0-48fc-a870-a878f7325c26,True,openai,gpt-5,low,1,3
08f4774e-b915-4320-8dc4-24917b710d3c,True,openai,gpt-5-nano,high,1,1
97733daf-cbd9-4c36-af8a-ca97c7ed5838,True,openai,gpt-5-nano,high,1,1
95b1959c-ea32-41de-aa13-94e9942d4e58,True,openai,gpt-5-nano,high,1,1
adc6f129-6f80-4550-9c5f-c8e7fd2b2bf2,True,openai,gpt-5-nano,high,1,1
2bffbc99-fd4b-4bd5-aa11-9056a872658b,True,openai,gpt-5-nano,high,1,1
1ae39c3d-2aa9-4b57-a204-fbbb8b844027,True,openai,gpt-5-nano,high,1,1
776e89ed-c555-46a3-a71b-f47dcc93f4c3,True,openai,gpt-5-nano,high,1,1
b14d2a3a-134d-4d24-94de-4956d6f52499,True,openai,gpt-5-nano,high,1,1
4c8b53f7-e967-46fa-a65c-c35d23be1225,True,openai,gpt-5-nano,high,1,1
4689201a-17b2-49b7-bb9d-4d4579e72ecb,True,openai,gpt-5-nano,high,1,1
ee12b076-61e6-4d43-b794-6e10d38c5c63,True,openai,gpt-5-mini,high,1,2
934dfb6f-6eb7-460f-b793-516e9fc7facb,True,openai,gpt-5-nano,high,1,1
1a86993d-8218-419b-9994-d0774418a084,True,openai,gpt-5-nano,high,1,1
5a2f0971-04e1-4ba9-8a3a-37e11f6f942b,True,openai,gpt-5-nano,high,1,1
8a7b209e-9752-459f-8297-74a57a80bc49,True,openai,gpt-5-nano,high,1,1
f0859fda-bb55-4a53-b34e-e99123fa9b36,True,openai,gpt-5-nano,high,1,1
85c756aa-4a54-43af-b1f6-0f48e19bbb43,True,openai,gpt-5-nano,high,1,1
b9310557-740f-40cd-ba0d-eec0ef6391b3,True,openai,gpt-5-nano,high,1,1
21357f1c-5cb1-4c56-bbeb-63b0b2c94bdd,True,openai,gpt-5-nano,high,1,1
ecac9f36-2e1b-4cfd-a6f4-c2ded8d2fcda,True,openai,gpt-5-nano,high,1,1
acfebe16-7079-4d51-9105-eb42bea1f148,True,openai,gpt-5-nano,high,1,1
9d681881-ee91-4cdd-bf5d-203bae03aeed,True,openai,gpt-5-nano,high,1,1
512bd9d2-73e6-4129-bc34-d81114c93cdb,True,openai,gpt-5-nano,high,1,1
57144401-70b0-4479-b2c1-30d2b969adc8,True,openai,gpt-5-nano,high,1,1
407ba19f-7629-413a-9397-c2951edefa36,True,openai,gpt-5-nano,high,1,1
358abd1d-0120-4d24-a5e0-d2921987a266,True,openai,gpt-5-nano,high,1,1
ac759056-42ef-41aa-98f5-a78be4c5a654,True,openai,gpt-5-nano,high,1,1
5f903ed5-94cc-4c67-aeb0-a5e57e0f52b6,True,openai,gpt-5-nano,high,1,1
1d490d9b-3b6d-4b29-a1ed-5622041c095d,True,openai,gpt-5-nano,high,1,1
fa479129-fff1-4a48-a7ed-fba7994e4436,True,openai,gpt-5-nano,high,1,1
2f80fca9-2d69-4cd3-bdc2-c134bb39f94d,True,openai,gpt-5-nano,high,1,1
9f3fb4ca-8007-4b32-9fce-c9a58a9de38c,True,openai,gpt-5-nano,high,1,1
477a76ef-c5ec-48e3-b6df-3e1fc5257c09,True,openai,gpt-5-nano,high,1,1
f9a1f6e5-0a92-4223-a4c8-6974165278b7,True,openai,gpt-5-nano,high,1,1
e0d692d3-d78a-4d4f-bd39-d5c72d79d895,True,openai,gpt-5-nano,high,1,1
2ebc1be8-d6c3-445d-af58-c688c3b960d5,True,openai,gpt-5-nano,high,1,1
916851c8-c86f-491a-9e87-07fe9d3a23c8,True,openai,gpt-5-nano,high,1,1
c8570966-62e9-45bc-9d58-1314991c82b4,True,openai,gpt-5,medium,1,4
027a72bf-068b-4280-a1e0-8f7dfe728702,True,openai,gpt-5-nano,high,1,1
327089e0-aaac-41fe-bc73-1a9b040d247a,True,openai,gpt-5-mini,high,1,2
1d43eb69-23d9-4869-be7f-2f8ea3e15963,True,openai,gpt-5-nano,high,1,1
ca2f6de6-7ece-4e29-a6bd-4fec1409138d,True,openai,gpt-5-nano,high,1,1
69773923-1490-4de5-b443-e7d84d5bd6b9,True,openai,gpt-5-nano,high,1,1
b31e04be-0f83-46fa-be70-c0437ed07fa2,True,openai,gpt-5,low,1,3
08689d21-6fd5-4494-bf3c-d7ded49ad32e,True,openai,gpt-5-nano,high,1,1
fc8b7809-b7cd-44ba-820c-cec1d2a2982d,True,openai,gpt-5-nano,high,1,1
b291a40b-46ce-4fa4-bdf6-540dd99484fe,True,openai,gpt-5-nano,high,1,1
b397ea53-948f-4212-8924-cbec915b793e,True,openai,gpt-5-mini,high,1,2
483ee853-e169-40ae-b743-91042128fda1,True,openai,gpt-5-nano,high,1,1
571d2209-e2b0-4305-9b37-c55c7162660d,True,openai,gpt-5-nano,high,1,1
060615d2-49f8-493d-bf17-70768ac749af,True,openai,gpt-5-nano,high,1,1
11723291-69e6-45c6-8aa6-d9b6775f4e9c,True,openai,gpt-5-nano,high,1,1
ed2ed0c7-8238-4c24-b036-a740457d44ba,True,openai,gpt-5-nano,high,1,1
06950ec1-05c8-4011-939e-186940947fbc,True,openai,gpt-5-nano,high,1,1
7bc79898-4457-4a78-89c5-de4b749a8b49,True,openai,gpt-5-nano,high,1,1
3d1cea47-529d-487c-a2fc-0e9298bb2361,True,openai,gpt-5-nano,high,1,1
2b3ddd1b-cd81-4948-b2ac-c29fe35f0bad,True,openai,gpt-5-nano,high,1,1
7343d18b-7baa-45fb-9271-6cfb88f53976,True,openai,gpt-5-mini,high,1,2
e87449f4-ae97-491a-8a01-6e32759512b6,True,openai,gpt-5-nano,high,1,1
fa4f2a42-6697-42fa-b253-e4487128ddd2,True,openai,gpt-5-nano,high,1,1
8f732ba6-6915-484f-b4f8-fe43e5911af4,True,openai,gpt-5-nano,high,1,1
363e9750-fa42-4191-bf83-eac16ab7a01c,True,openai,gpt-5-nano,high,1,1
80911220-4839-4571-8eb5-cfef43e00ce3,True,openai,gpt-5-nano,high,1,1
8dd3bbe2-e2d8-42f2-965d-db96e09f7d23,True,openai,gpt-5-nano,high,1,1
0d7a9df9-4913-4a8e-8dcb-094a17d5c40f,True,openai,gpt-5-nano,high,1,1
da2b10a0-86a4-44b2-adb9-736e1bf06684,True,openai,gpt-5-nano,high,1,1
23a2c13b-d0e9-4798-a35d-74a23d24c097,True,openai,gpt-5-nano,high,1,1
b5088e01-f138-4687-ae1f-908aeb75f64e,True,openai,gpt-5-nano,high,1,1
dfb5b120-3618-4ae6-af4c-fb5fafe236ac,True,openai,gpt-5-nano,high,1,1
741f3d1f-3e1b-4b8d-8d27-18bae5569bcf,True,openai,gpt-5-nano,high,1,1
2cfcc3ee-ca5f-4601-be8d-71867e04ad44,True,openai,gpt-5-nano,high,1,1
dc70f709-fe24-4541-a4c4-ebac701117a0,True,openai,gpt-5-nano,high,1,1
da9aeeaf-9454-4858-b47b-04cf03c33139,True,openai,gpt-5-nano,high,1,1
2058cc90-49a8-46ec-923e-9cc70810d9a9,True,openai,gpt-5-nano,high,1,1
3647fa30-cad2-4dd2-99cd-7e19c8b71e02,True,openai,gpt-5-nano,high,1,1
9124c19a-d3fd-47b8-b9b8-9697deffddef,True,openai,gpt-5-nano,high,1,1
0e685531-1266-45d2-9793-7b4d0ff72193,True,openai,gpt-5-nano,high,1,1
32bc24d6-e3ef-4a3a-995a-059ae6ea83ea,True,openai,gpt-5-nano,high,1,1
d4eb8a98-b76f-4f04-a808-b1a48602f5dc,True,openai,gpt-5-nano,high,1,1
0e4f9390-0869-446b-bcee-f4ab0fcfde1d,True,openai,gpt-5-nano,high,1,1
54b27f86-f1c7-445e-9a50-4a6516a962c7,False,,,,0,11
d40e1cae-8471-45af-99b6-65d111e75412,True,openai,gpt-5-nano,high,1,1
5a5b8485-480a-4d04-87bb-6743f4f38922,True,openai,gpt-5-nano,high,1,1
82b6eab9-3930-4052-af74-ee77f78666a2,True,openai,gpt-5-nano,high,1,1
34d1bc3e-d60d-4485-b1a1-88d2f5fec413,True,openai,gpt-5-nano,high,1,1
9a93e54c-879d-43ee-9b4c-bd29e9015813,True,openai,gpt-5-nano,high,1,1
64f7b9dc-27fa-420a-a3f6-ad004be5c4de,True,openai,gpt-5-nano,high,1,1
975f114f-81b8-43e6-8f86-136113a463d4,True,openai,gpt-5-nano,high,1,1
6e5c4269-e266-4eea-a52d-190c30a4748b,True,openai,gpt-5-nano,high,1,1
05390d32-1d18-44eb-a68c-18334405b018,True,openai,gpt-5-nano,high,1,1
62b6dee4-e0ab-4caa-896e-cbce212e6010,True,anthropic,claude-opus-4-1-20250805,high,1,5
3830b774-3d81-45c5-9e69-0f92c7d2e2ad,True,openai,gpt-5-nano,high,1,1
35fef4c7-9c75-4702-b488-a349b546a524,True,openai,gpt-5,low,1,3
5e5de184-4180-4c5e-898c-5960c1aa8d75,True,openai,gpt-5-nano,high,1,1
15d0e555-db09-48af-86ce-bbb2681a068c,True,openai,gpt-5-mini,high,1,2
f9109518-d322-440f-9a40-65dcb3580e88,True,openai,gpt-5-nano,high,1,1
673fcc50-94b5-4dfc-868f-96d131f39676,True,openai,gpt-5-nano,high,1,1
7400e5bf-51ae-4b3e-8657-cc8224a7991c,True,openai,gpt-5-nano,high,1,1
77549262-e33e-4bfb-9ab0-bcf2804d7a81,True,openai,gpt-5-nano,high,1,1
d5745c88-41b5-420a-9d89-5bdaff99592c,True,openai,gpt-5-nano,high,1,1
779a48fa-135a-4112-9a8a-04ddaaa633d8,True,openai,gpt-5-nano,high,1,1
b329675d-bc66-4880-82b2-b449cfa99a52,True,openai,gpt-5-nano,high,1,1
4e82d742-cf3b-4526-ac0f-c9f76e5b853e,True,openai,gpt-5-nano,high,1,1
464d98c5-1082-47c9-bd2c-a2f80c6aa2ab,True,openai,gpt-5-nano,high,1,1
860b6fb4-0d71-4b8c-b2a3-c04ae71e5eb3,True,openai,gpt-5-nano,high,1,1
f4fc1214-1cb9-4e29-a1ec-54e86ba5dfc6,True,anthropic,claude-opus-4-1-20250805,high,1,5
5af3554e-f5e1-403e-840a-e42f00a911fe,True,openai,gpt-5-nano,high,1,1
b4dbe17b-e33b-4b4c-b4f7-f1ef3d679b0c,True,openai,gpt-5-nano,high,1,1
938c415a-2808-44c0-97f1-a3868bcc2877,True,openai,gpt-5-nano,high,1,1
32a18bbc-ea43-4fb3-969e-116486c12ba5,True,openai,gpt-5-nano,high,1,1
ba106d1e-3ca6-461b-a442-3a4688927afe,True,openai,gpt-5-nano,high,1,1
b29269bc-8a69-49e3-974b-f66958e05a8f,True,openai,gpt-5-nano,high,1,1
c08985a0-611d-4900-a526-e0448a96a505,True,openai,gpt-5-nano,high,1,1
300af593-167f-4e46-a28b-04a4205ee491,True,openai,gpt-5-nano,high,1,1
561bac55-8fff-4efd-b164-c37b34aca6eb,True,openai,gpt-5-nano,high,1,1
5cb3c0dc-a664-45f8-9e6e-c4ca2d0fd6a2,True,openai,gpt-5-nano,high,1,1
72f1dbac-7ea0-45c1-a17f-022dce394175,True,openai,gpt-5-nano,high,1,1
38e96182-354c-4fa0-937c-3d52bd0cabb2,True,openai,gpt-5-nano,high,1,1
7d1fc1b2-319f-4ed0-b479-ca828b570a73,True,openai,gpt-5-nano,high,1,1
33ae9e16-b04d-4413-b689-43d27418612a,True,openai,gpt-5-nano,high,1,1
3d22c264-9eea-4cda-96c1-5c3d762a624c,True,openai,gpt-5-nano,high,1,1
32018965-cb9d-4935-83dd-c3d3d46b0664,True,openai,gpt-5-nano,high,1,1
87f2d401-4c71-4ed4-9cee-ecd53a7dc64e,True,openai,gpt-5-nano,high,1,1
6db30e5b-3d61-41c0-81c9-bbea658bc1e8,True,openai,gpt-5-nano,high,1,1
4337796e-60bb-4c2c-9c58-d7bb3bcc666a,True,openai,gpt-5-mini,high,1,2
7d094720-13f9-40b3-9bf6-932406731ed0,True,openai,gpt-5-nano,high,1,1
010d711e-b271-4774-8929-6859e156d01e,True,openai,gpt-5-nano,high,1,1
3714a182-7743-4d6d-ac47-725cc8896e7e,True,openai,gpt-5-nano,high,1,1
fd8329bd-d0bb-432e-8ac7-169569dc593b,True,openai,gpt-5-nano,high,1,1
659643cf-dde7-4f2a-aac1-00b485bd59c8,True,anthropic,claude-opus-4-1-20250805,high,1,5
a52c7e86-71ea-4c28-be8a-b9a30140dfde,True,openai,gpt-5-nano,high,1,1
278a8d2d-e86f-44ad-a5b5-b99b6ebc5471,True,openai,gpt-5-mini,high,1,2
dfae70f1-fcc8-4511-9709-e3ebd4ba6880,True,openai,gpt-5-nano,high,1,1
dbc21ff0-3e22-4ecc-8116-5859ae7a7ad5,True,openai,gpt-5-nano,high,1,1
2bed4aba-313f-493d-babb-9859e12e45ba,True,openai,gpt-5-nano,high,1,1
869ea573-bc3f-48f8-a5ed-583714238496,True,openai,gpt-5-nano,high,1,1
0771252b-ec3f-4536-a3ea-68535e43eab4,True,openai,gpt-5-nano,high,1,1
edd445e2-4783-4272-8d71-8dd22ccbe941,True,openai,gpt-5-nano,high,1,1
69749abe-d2c5-40ce-86f7-80cb6b167acf,True,openai,gpt-5-nano,high,1,1
f88858de-e850-4bd9-8c55-28c245c78feb,True,openai,gpt-5-nano,high,1,1
90f69356-b5f6-414d-a66c-2b5731907dbc,True,openai,gpt-5-nano,high,1,1
1b73e8dd-e89a-4731-98b5-b268b5584c1f,True,openai,gpt-5-nano,high,1,1
4d1fd693-4bc2-4747-a512-750eccf99401,True,openai,gpt-5-nano,high,1,1
270885b6-f02a-445b-837f-fc19ad8954a6,True,openai,gpt-5-mini,high,1,2
a183b4f4-2ddc-4011-983d-b059e9c11b29,True,openai,gpt-5-nano,high,1,1
9a7dc324-475f-4699-9e5d-fc275e9a11ca,True,openai,gpt-5-nano,high,1,1
3f9e62d9-8bd0-43f4-8a33-ae05f370f67f,True,openai,gpt-5,medium,1,4
07386e44-46b3-4405-9f56-5b5daad93572,True,openai,gpt-5-nano,high,1,1
4d0f0aa0-7b1a-4f65-ad07-140e14308ce8,True,openai,gpt-5-mini,high,1,2
e317460b-399f-4770-9f47-4dbbe5a4781f,True,openai,gpt-5-nano,high,1,1
2e27467b-9331-4b39-aeef-f29270126184,True,openai,gpt-5-nano,high,1,1
0f3346fb-66ee-448b-9951-faecc2351c64,True,openai,gpt-5-nano,high,1,1
25f4f98a-0fd3-416b-9f59-aeb5b92091f9,True,openai,gpt-5,medium,1,4
11ee4b96-48b6-4a33-a244-76aa62ec230d,True,openai,gpt-5-nano,high,1,1
70f4e1d9-9fee-448f-86c9-edc5d305a9ec,True,openai,gpt-5-nano,high,1,1
2478edc9-1821-48c5-ab6c-5eb3343f7396,True,openai,gpt-5-mini,high,1,2
54934cc4-c961-4caa-ab51-28525fafa336,True,openai,gpt-5-nano,high,1,1
12281f45-053c-4e26-9d55-65f5036e90a2,True,openai,gpt-5-nano,high,1,1
91789b8b-6303-492b-9ff1-a3f81a8a4084,True,openai,gpt-5-nano,high,1,1
3b97599f-a25a-45ba-9991-5f5e4edfa25e,True,openai,gpt-5,low,1,3
7f2070cb-8846-4e87-8d56-5d29c097fa18,True,openai,gpt-5,low,1,3
e6f6a43c-203d-471b-9e71-fa080d75eeab,True,openai,gpt-5-nano,high,1,1
3661a49f-51f5-4361-9426-df3e42fc8c90,True,openai,gpt-5-nano,high,1,1
65076974-9d33-4aec-8d3a-ba2d0e6c4df6,True,openai,gpt-5-mini,high,1,2
ea5a064d-334e-46db-94e0-6fc6a0969cfc,True,openai,gpt-5-mini,high,1,2
2da9fe52-ebac-4398-a607-9b527c49f665,True,openai,gpt-5-mini,high,1,2
bd12ccde-34da-4903-b2d7-43665eca0d1a,True,openai,gpt-5-mini,high,1,2
a97d20b1-f6d8-417a-ad19-e732c6b53743,True,openai,gpt-5,low,1,3
a4501e56-f38f-41e7-b277-288f04f3a63e,True,openai,gpt-5-nano,high,1,1
a9c38306-bf48-423a-a42a-603ca5ccb369,True,openai,gpt-5-nano,high,1,1
5e4bd053-564d-4ed5-8bb8-b331cd8e1a4e,True,openai,gpt-5-nano,high,1,1
17c46b0e-783b-4fbc-ac15-b9502cf5da70,True,openai,gpt-5-nano,high,1,1
142fdba0-5532-4a3b-b45c-08dbb54f0b1f,True,openai,gpt-5-nano,high,1,1
4c1b9d88-07fa-40d3-a713-e9fe2314f922,True,openai,gpt-5-nano,high,1,1
1e6bdfb8-949f-4181-9845-27ca5bef297c,True,openai,gpt-5-nano,high,1,1
b385ec02-8a9d-478b-86fa-54607e4fc67d,True,openai,gpt-5-nano,high,1,1
9202b166-b855-4b83-a7d6-37b50182afa5,True,openai,gpt-5-nano,high,1,1
5a8cc5e6-e055-4293-81e3-d80ed1a29c35,True,openai,gpt-5-nano,high,1,1
8c22983c-becd-4856-ac89-8a0e2e4b429a,True,openai,gpt-5-nano,high,1,1
577cbb76-fad2-4049-a6df-563984555172,True,anthropic,claude-opus-4-1-20250805,high,1,5
7c254d51-bce9-4f75-8811-851e949ef66c,True,openai,gpt-5-nano,high,1,1
5566f4e1-f2de-46d7-8aa9-24f1c6db87a5,True,openai,gpt-5-nano,high,1,1
475abede-c04f-4487-801c-438f8754d4db,True,openai,gpt-5-nano,high,1,1
4a4c4b26-b5b9-4076-a05c-2e49b18cb545,True,openai,gpt-5-mini,high,1,2
837d0a92-8c57-45b5-b705-1d4508280a08,True,openai,gpt-5-mini,high,1,2
96c8679e-e9cd-4a91-9a28-ae97d988e265,True,openai,gpt-5-nano,high,1,1
d06b0a38-6cee-43a2-9360-316122c37f43,True,openai,gpt-5-nano,high,1,1
62473aff-236f-43f1-9f43-559557a4470f,True,openai,gpt-5-nano,high,1,1
e5eb2075-884a-42ff-b319-bdb5c344fe50,True,openai,gpt-5,low,1,3
1dbf20fd-2d0d-4747-9980-e5d46488c290,True,openai,gpt-5-nano,high,1,1
e7cd9468-20a5-4a35-a127-b22080d5030e,True,openai,gpt-5-nano,high,1,1
0918b324-ee2e-492f-9590-5722e18a18f8,True,openai,gpt-5-nano,high,1,1
87453f19-5386-4510-a8a2-ef4dcfbfea31,True,openai,gpt-5,medium,1,4
ac4ce8a6-ccf6-426b-b4ed-379d5b23a4a4,True,openai,gpt-5-nano,high,1,1
defdce55-d1ad-4720-bf4f-0677f1929450,True,openai,gpt-5-nano,high,1,1
293ed78d-f78a-4d69-83be-3febcacedff7,True,openai,gpt-5-mini,high,1,2
f6841e42-9518-4b6c-bf5a-119998283f1c,True,openai,gpt-5-nano,high,1,1
45f465d1-3d7a-44a9-b405-ebcedbe01f0f,False,,,,0,11
052f9624-7213-4e2b-be97-97c011b01590,True,openai,gpt-5-nano,high,1,1
92dea1e4-100c-4302-9749-dbb2de94b1da,True,openai,gpt-5-nano,high,1,1
b6b9712a-51d0-4a5c-ae0e-cc5ec0304593,True,openai,gpt-5-nano,high,1,1
9487c874-ef62-4a30-a208-c4f8eb48031a,True,openai,gpt-5-nano,high,1,1
60371fd4-3f0b-489e-8770-d222cbf577dc,True,openai,gpt-5-nano,high,1,1
2ef834af-4204-4c2e-ae54-8a219b8e8555,True,openai,gpt-5,medium,1,4
d646f36a-855c-4019-82ea-1bc850234c62,True,openai,gpt-5-nano,high,1,1
731f6ec3-b57e-44dd-a770-afd21d13d342,True,openai,gpt-5-nano,high,1,1
1192cac6-2875-4d91-b789-6871ed87a123,True,anthropic,claude-opus-4-1-20250805,high,1,5
d0646d64-2c27-4f06-9c3e-4b7e3950a17e,True,openai,gpt-5-nano,high,1,1
0b17d374-d5ca-4393-896f-496170e0522d,True,openai,gpt-5,low,1,3
67676797-d832-4027-b5f9-d8fe45f0ff21,False,,,,0,11
f3c304d4-d81a-49a8-b31e-13229ebc66e5,True,openai,gpt-5-nano,high,1,1
b71f99c8-f1f8-4ef8-9b8c-348ca4eea231,True,openai,gpt-5-nano,high,1,1
b8aa7ffb-4b29-42e3-990d-510213abd242,True,openai,gpt-5-nano,high,1,1
cfd6ce66-b5cb-44f8-ac06-92d94b5d2c1b,True,openai,gpt-5-nano,high,1,1
f47955bf-3e20-4231-926a-d5194c065525,True,openai,gpt-5-nano,high,1,1
c08ba78d-6c03-496a-97da-8e62192aae94,True,openai,gpt-5-nano,high,1,1
3e7d26aa-e2f3-46aa-905d-91fa0bd5c396,True,openai,gpt-5-nano,high,1,1
e26d5faf-320f-490a-aacf-bfc3cb3baf5f,True,openai,gpt-5-nano,high,1,1
a06fa901-05a3-4c97-8a1f-e193785570e6,True,openai,gpt-5-nano,high,1,1
c8b2b6b9-7d58-48be-8c41-7fab2cd16bb3,True,openai,gpt-5-nano,high,1,1
7f3be4ec-77fa-4af5-98c0-e2e5a9fdeafb,True,openai,gpt-5-nano,high,1,1
816e54ca-507b-4f92-8c6a-3963216c04d1,True,openai,gpt-5-nano,high,1,1
c98eb948-3e5d-404f-ba8b-955d7e9f20d4,True,openai,gpt-5,low,1,3
f7e961d3-13fe-4479-a56d-3f845e1484f4,True,openai,gpt-5-nano,high,1,1
f4852a95-cdb3-44cd-bde6-1ac07902ddc3,True,openai,gpt-5-nano,high,1,1
f01cd33d-00dd-45dd-a19d-b8d619c054f1,True,openai,gpt-5-mini,high,1,2
697abbe9-cbef-42a5-89fa-a43785c499fc,True,openai,gpt-5-nano,high,1,1
57452951-1c1c-4966-9b4a-8ba58b4a1ea4,True,openai,gpt-5,low,1,3
57ecaa24-a12e-47ce-8245-2090428db50e,True,openai,gpt-5-nano,high,1,1
ccd64a3a-0cca-4128-a307-b1e80e34b3ce,True,openai,gpt-5-nano,high,1,1
53be9456-f9bb-410b-b283-5ee008507b75,True,openai,gpt-5-nano,high,1,1
